0.46601,0.39748,0.37692,0.71957,1.3226,1.446,1.3363,1.8161,1.5145,1.0211,1.0965,1.3363,1.5282,1.4254,1.0074,1.0005,0.76069,0.85663,0.83607,0.92516,0.92516
0.28098,0.44545,0.44545,0.62363,1.2952,1.4391,0.91831,2.0696,1.4254,1.1171,0.97314,1.1719,1.6721,1.3021,0.74698,0.95943,0.62363,1.0965,0.87719,1.028,0.92516
0.30154,0.32895,0.47971,0.65789,1.3295,1.8435,1.1993,1.9463,1.4391,1.0143,1.1856,1.3775,1.4734,1.4734,0.76069,0.89775,0.67845,0.76069,0.84293,1.028,1.0211
0.37692,0.30839,0.47971,0.70587,1.2952,1.8024,1.1102,1.9668,1.261,1.2473,1.2404,1.494,1.3295,1.446,0.84293,0.95943,0.75384,0.59622,0.7744,0.88405,0.64419
0.41118,0.27412,0.28783,0.63734,1.0417,1.7338,1.4186,1.5214,1.5419,1.3775,1.213,1.1993,1.3363,1.0896,0.75384,0.92516,0.7744,0.60307,0.60307,0.98684,0.65104
0.34265,0.27412,0.41118,0.52769,0.96628,1.7749,0.95258,1.7475,1.4529,1.5214,1.028,1.1924,1.398,1.3843,0.96628,0.76754,0.93202,0.80866,0.89775,0.80866,0.76754
0.56195,0.26727,0.47286,0.41118,0.96628,1.6379,0.72643,1.727,1.6859,0.95258,0.93887,1.1102,1.261,1.5214,1.1102,0.71957,0.93887,0.69216,0.59622,1.0074,0.80181
0.35636,0.30839,0.26727,0.4523,0.89775,1.8983,1.3432,1.8983,1.7818,1.0005,0.94572,1.3226,1.5282,1.4049,0.65104,0.91146,0.85663,0.79496,0.50027,0.7881,0.79496
0.25356,0.4386,0.25356,0.47971,1.0074,1.8366,1.3089,1.6447,1.4117,1.3843,1.0554,1.0348,1.4871,1.0759,0.73328,0.85663,0.82237,0.7744,0.63048,0.72643,0.82922
0.3358,0.21245,0.50713,0.47286,1.165,1.9942,1.4186,1.2473,1.4117,1.4529,1.1924,1.2815,1.4186,0.97999,0.7744,0.73328,0.93202,0.84978,0.52769,0.57566,0.71957
0.27412,0.32895,0.45916,0.68531,1.2815,2.0422,1.0074,1.7201,1.6379,1.3638,1.0622,1.3295,1.5214,1.1924,0.7744,0.63734,1.0143,0.7744,0.54825,0.76069,0.65104
0.24671,0.5688,0.37692,0.34951,0.82922,1.8709,1.4803,1.2884,1.7064,1.1308,1.1856,1.2473,1.4529,1.1239,0.80181,0.65789,1.0211,0.86349,0.74698,0.97999,0.56195
0.32895,0.54825,0.41118,0.4523,0.76069,1.8572,1.5762,1.679,1.6653,1.2747,1.1308,1.3432,1.2541,0.95943,0.85663,0.5688,0.65104,0.64419,0.52769,0.69216,0.42489
0.32209,0.41118,0.4386,0.49342,0.49342,1.8846,1.5214,1.4186,1.5419,1.213,1.5351,1.3432,1.7064,1.0143,0.64419,0.71957,0.64419,0.72643,0.54139,0.54825,0.49342
0.37692,0.18503,0.39748,0.42489,0.80181,2.0079,1.727,1.5762,1.4391,1.0211,1.2267,1.446,1.5694,0.87034,0.89775,0.65104,0.64419,0.7881,0.69216,0.70587,0.54139
0.25356,0.26042,0.40433,0.53454,0.58936,1.8709,1.5077,1.6105,1.446,1.2815,1.3432,1.3295,1.5968,1.0622,0.65789,0.76069,0.74698,0.86349,0.51398,0.66475,0.67845
0.31524,0.28783,0.21245,0.66475,0.58936,1.5694,1.6379,1.446,1.8161,1.2061,1.2198,1.3295,1.5282,0.80866,0.85663,0.62363,0.69216,0.87034,0.47971,0.64419,0.49342
0.30154,0.30839,0.25356,0.49342,0.83607,1.3706,1.7407,1.8298,1.6653,1.2473,1.3295,1.1308,1.5008,0.78125,0.84293,0.71957,0.61678,0.89775,0.54139,0.53454,0.57566
0.28783,0.34951,0.38377,0.3358,0.76754,1.494,1.8983,1.5831,1.7544,1.0417,1.1239,1.3295,1.3843,0.90461,1.0828,0.64419,0.76754,0.61678,0.47286,0.56195,0.71272
0.4386,0.30839,0.37007,0.4523,0.93887,2.1039,1.3843,1.3363,1.7133,1.2336,0.95258,1.0622,1.4049,0.87034,0.57566,0.59622,0.62363,0.5688,0.50027,0.60992,0.76754
