2.0833,2.0217,1.4117,1.8092,1.5351,1.6927,1.7887,1.5694,1.3775,1.0211,1.0965,1.3363,1.6173,1.5282,1.2061,1.2404,0.69216,0.42489,0.39748,0.31524,0.43174
1.864,1.8161,1.6379,1.7818,1.6105,1.6036,1.7475,1.6721,1.4323,0.8909,0.97314,1.1719,1.6653,1.1513,1.5145,1.1856,0.76754,0.51398,0.28098,0.4386,0.28098
1.8366,2.0628,1.8572,1.8161,1.7544,1.4529,1.8777,1.165,1.2404,1.0348,1.1856,1.3775,1.6927,0.7744,1.6379,1.3501,0.53454,0.35636,0.28783,0.29468,0.38377
1.7749,2.3026,1.8572,1.4734,1.3912,1.3089,1.8366,1.446,1.2336,0.95258,1.2404,1.494,2.0833,0.95943,2.1176,1.2815,0.62363,0.28098,0.30839,0.41118,0.3358
2.0628,2.1245,2.1176,1.5282,1.4391,1.3638,1.6447,1.3295,1.2336,1.2336,1.213,1.1993,2.0765,1.1513,1.3226,0.91146,0.52769,0.28098,0.36321,0.32895,0.25356
1.8435,2.1382,2.1107,1.7475,1.3432,1.2404,1.5351,1.1445,1.165,0.89775,1.028,1.1924,1.9326,0.9937,1.631,1.0896,0.53454,0.30154,0.34265,0.30839,0.30154
1.9463,2.4191,1.8161,1.864,1.2952,1.1924,1.5351,1.5556,1.0828,1.3158,0.93887,1.1102,1.6516,1.5077,1.7338,0.92516,0.61678,0.39748,0.26042,0.29468,0.31524
2.1313,1.5625,1.9531,1.7475,1.3363,1.5282,1.6516,1.5214,1.4391,1.4254,0.94572,1.3226,2.0696,1.0896,1.8503,0.97999,0.46601,0.34951,0.31524,0.27412,0.40433
1.7612,1.6584,1.5077,1.5488,1.1102,1.3706,1.6996,1.2815,1.3021,1.1376,1.0554,1.0348,1.2747,1.3363,1.3638,0.97999,0.50027,0.35636,0.25356,0.27412,0.32895
1.8229,1.7681,1.8366,1.3501,1.213,1.1993,1.8503,1.2747,1.2336,1.0348,1.1924,1.2815,1.7681,1.3021,2.0285,0.91146,0.50713,0.30839,0.28783,0.34265,0.30154
1.9463,1.8298,1.9668,1.5694,1.1445,1.1513,1.9394,1.3501,0.97314,1.2267,1.0622,1.3295,1.7133,1.2404,1.8983,0.7881,0.4386,0.2193,0.18503,0.17133,0.233
1.8503,1.7818,1.7201,1.4666,1.1445,1.2198,1.5968,1.4803,1.1513,1.1719,1.1856,1.2473,1.631,1.0896,1.7064,0.78125,0.38377,0.3358,0.29468,0.2193,0.4386
1.8709,1.9668,1.7749,1.2336,1.1033,1.0691,1.4529,1.3775,1.4254,1.2473,1.1308,1.3432,1.4391,1.4597,1.5625,0.73328,0.56195,0.41804,0.28098,0.28098,0.39748
1.7407,1.8709,2.0902,1.5831,1.0622,0.8909,1.6447,1.6653,1.3843,1.1308,1.5351,1.3432,1.7407,1.5351,1.446,0.76754,0.52083,0.35636,0.24671,0.29468,0.27412
1.6653,1.8777,1.864,1.6584,1.4049,1.0691,1.6173,1.0622,1.1719,1.1719,1.2267,1.446,1.6105,1.2473,1.6173,0.75384,0.37692,0.22615,0.26042,0.39748,0.18503
1.8709,1.8229,1.6173,1.2678,1.1719,1.0759,1.6173,1.1719,1.1719,1.3706,1.3432,1.3295,1.2678,1.2473,1.6173,0.62363,0.37692,0.3358,0.26727,0.17133,0.21245
1.6996,1.7133,1.3843,1.2815,1.2541,0.97314,1.6242,1.3432,1.1171,0.93887,1.2198,1.3295,1.5625,1.1033,1.5625,0.52769,0.4386,0.32209,0.41118,0.30154,0.20559
1.7407,1.6242,1.3912,1.3021,0.88405,0.82237,1.398,1.7407,1.0759,0.71272,1.3295,1.1308,1.5282,1.3775,1.1856,0.59622,0.35636,0.34951,0.32209,0.18503,0.233
1.5488,2.0148,1.5762,1.2815,1.1308,1.1445,1.3706,1.446,0.9937,1.0691,1.1239,1.3295,1.4871,1.6379,1.4734,0.59622,0.233,0.42489,0.25356,0.20559,0.31524
1.5968,1.7407,1.3843,1.1719,1.2061,1.1033,1.0485,1.3158,0.96628,1.1308,0.95258,1.0622,1.446,1.6721,1.4666,0.44545,0.24671,0.41804,0.24671,0.22615,0.18503
1.3432,1.3775,1.3912,1.1993,1.0211,0.82237,1.2336,1.3089,0.84293,1.1171,0.96628,1.3706,1.3775,1.6036,1.5214,0.7881,0.45916,0.26727,0.26042,0.26727,0.20559
1.4186,1.4391,1.3501,1.0828,0.89775,0.97999,1.1582,1.5556,1.1513,0.88405,0.9937,1.2952,1.5762,1.5831,1.4049,0.80181,0.49342,0.30154,0.26727,0.39748,0.28783
1.4734,1.3432,1.261,1.028,1.0348,0.80181,1.3501,1.446,0.92516,0.82922,1.0485,1.261,1.5214,1.6173,1.3912,0.87719,0.52083,0.20559,0.26727,0.30154,0.26042
1.8777,1.4323,1.4529,1.1239,0.97314,1.2198,1.6584,1.3706,1.1376,1.3021,1.0211,1.3843,1.3089,1.5899,1.6859,0.71957,0.38377,0.30154,0.13021,0.12336,0.20559
1.5625,1.4049,1.2336,1.0759,1.0485,0.95258,1.4049,1.2267,1.0965,1.0691,1.0691,1.4666,1.3021,1.8503,1.5351,0.49342,0.35636,0.20559,0.28783,0.30154,0.30154
1.5351,1.8777,1.3158,1.3501,0.83607,0.85663,1.3775,1.3843,1.0417,0.84293,1.1719,1.3089,1.446,1.2267,1.446,0.76754,0.38377,0.233,0.34265,0.34265,0.25356
1.8229,2.0354,1.2198,1.1787,1.0005,0.83607,1.261,1.6859,1.1308,1.1171,1.2541,1.1993,1.7955,1.6105,1.3089,0.34265,0.37007,0.22615,0.27412,0.26042,0.35636
1.4871,1.5625,1.4186,1.2061,1.0417,0.81552,1.2815,1.4529,1.4049,0.93202,1.3089,1.2884,1.3569,1.6516,1.2061,0.65104,0.26727,0.18503,0.18503,0.29468,0.28098
1.4254,1.1239,1.2747,1.1787,1.2404,0.8909,1.3363,1.3021,1.1719,1.0759,1.1787,1.5419,1.3569,1.5831,1.165,0.43174,0.39063,0.23986,0.20559,0.22615,0.18503
1.8846,1.4529,1.0417,1.3089,1.2404,0.92516,1.4254,1.3912,1.0759,1.0554,1.0691,1.4186,1.2267,1.8572,1.1924,0.46601,0.39063,0.24671,0.16447,0.28783,0.14391
1.8092,1.6516,1.1993,1.0005,1.1033,0.90461,1.3158,1.4186,1.0005,1.0485,1.0896,1.4049,1.0417,2.0765,1.1308,0.53454,0.34265,0.32209,0.28783,0.19189,0.30839
1.494,1.3638,1.1582,1.0622,0.91831,0.74013,1.2541,1.4803,1.1102,0.93887,1.2336,1.4391,1.3089,2.1587,1.2473,0.37692,0.15762,0.34265,0.40433,0.32895,0.21245
1.3638,1.3706,1.3021,1.0759,1.0074,0.72643,1.2952,1.6721,1.5214,1.0759,1.1582,1.4803,1.5145,1.7818,0.92516,0.48657,0.233,0.26727,0.19874,0.29468,0.23986
1.4323,1.3089,1.1102,1.1171,1.1308,0.8909,1.1102,1.5419,1.2061,0.94572,1.0896,1.1033,1.3706,1.864,0.78125,0.54139,0.23986,0.26727,0.14391,0.24671,0.20559
1.3432,1.4186,1.2267,1.3089,1.261,0.98684,1.0143,1.5419,1.2678,0.85663,0.93887,1.213,1.3706,2.0491,0.95943,0.39063,0.28098,0.16447,0.28783,0.26042,0.26042
1.2884,1.213,1.1787,1.5419,0.91831,1.2267,1.0211,1.2815,1.5831,1.261,0.80866,1.4734,1.6996,2.2615,1.1033,0.35636,0.42489,0.26727,0.28783,0.22615,0.22615
1.679,1.0691,1.1033,1.0759,0.91831,1.0485,0.95258,1.4391,1.2678,1.0143,1.1924,1.3021,1.2952,2.5288,0.98684,0.37692,0.2193,0.31524,0.50713,0.2193,0.20559
1.8024,1.1239,1.0759,1.0211,1.0211,1.0554,0.93887,1.3843,1.213,1.213,1.3501,1.4186,1.5762,2.1107,1.0074,0.30839,0.36321,0.2193,0.41118,0.26042,0.28783
1.5762,1.3021,1.1376,1.1787,1.261,0.94572,0.82237,1.8366,1.5351,1.1924,1.2336,1.5214,1.2198,1.8777,0.81552,0.34951,0.29468,0.17818,0.25356,0.2193,0.19189
1.4597,1.4529,1.2952,1.3295,1.2678,0.82237,0.95258,1.5351,1.4597,1.2267,1.3295,1.2678,1.0417,2.1861,0.85663,0.39748,0.32895,0.18503,0.28783,0.19874,0.18503
1.261,1.1993,1.5351,0.96628,1.0759,0.76069,1.0485,1.4529,1.0554,1.0211,0.97999,1.3226,1.6516,2.4123,0.83607,0.34951,0.28783,0.17818,0.26727,0.15762,0.24671
1.4254,1.3226,1.0554,1.1102,1.0485,0.75384,0.82237,1.2884,1.0143,0.93202,0.9937,1.5694,1.5899,2.241,0.93887,0.44545,0.25356,0.32209,0.19874,0.28098,0.25356
1.4117,1.2198,1.0691,1.446,0.80866,0.91831,1.0485,1.5282,0.84293,1.3432,1.0211,1.3912,1.4734,2.7961,1.0074,0.41118,0.27412,0.30839,0.28783,0.233,0.19874
1.3432,1.213,1.0691,0.98684,0.95943,1.2061,1.0622,1.398,1.0485,1.1787,1.1102,1.8777,1.3295,1.8435,0.45916,0.37692,0.31524,0.24671,0.35636,0.24671,0.16447
1.1308,0.87719,1.2747,0.9937,0.91146,1.0622,1.1102,1.2884,1.3569,1.1787,1.5008,1.7475,1.8435,2.33,0.67845,0.29468,0.2193,0.24671,0.37692,0.2193,0.28098
1.6105,0.9937,1.2884,1.2473,1.0896,1.0348,1.0828,1.3089,1.261,1.1856,1.2404,1.4666,2.1107,2.2547,0.80181,0.47286,0.2193,0.19874,0.26042,0.24671,0.24671
1.2815,1.0759,1.2198,1.0896,0.85663,0.89775,0.94572,1.4803,1.4803,1.3432,1.2952,1.3363,2.0079,2.1382,0.52083,0.3358,0.26042,0.15077,0.30154,0.16447,0.2193
1.2404,1.0417,1.1719,1.165,0.84978,1.0211,0.82922,1.261,1.3226,1.4529,1.4186,1.7955,2.0285,1.6173,0.74698,0.32209,0.32895,0.23986,0.18503,0.30154,0.23986
1.0554,1.2884,1.1239,1.1719,0.98684,0.97314,1.1171,1.1993,1.3295,1.0074,1.3569,1.9189,2.145,1.8161,0.65104,0.28783,0.31524,0.34265,0.21245,0.29468,0.13706
1.0896,1.4734,1.0211,1.0417,0.82922,1.0348,0.93887,1.4666,1.4186,1.2678,1.6584,1.6653,1.9052,1.8777,0.65789,0.3358,0.32895,0.26042,0.1165,0.1028,0.18503
1.261,0.84293,0.87719,1.1376,1.1513,1.0005,1.0348,1.5419,1.5488,1.261,1.5077,1.5762,1.8503,2.1861,0.63734,0.40433,0.17818,0.28783,0.21245,0.25356,0.36321
1.2336,1.028,1.0622,1.2747,0.97314,1.2473,1.2198,1.3295,1.3569,1.3021,1.3706,1.4117,2.1587,2.0011,0.5688,0.28783,0.30839,0.34265,0.17133,0.37007,0.22615
1.1102,1.2541,1.2473,1.0965,1.3226,1.1102,0.89775,1.2267,1.1171,1.2815,1.5282,1.4597,2.0148,2.0559,0.64419,0.25356,0.15762,0.34951,0.18503,0.32209,0.32895
1.2541,0.96628,1.0005,1.1582,1.2473,0.8909,0.87034,1.028,1.3295,1.5351,1.4391,1.6242,2.4328,2.1313,0.46601,0.17818,0.19189,0.2193,0.19189,0.26042,0.34951
1.3638,1.0554,1.2884,1.3363,1.0005,1.2884,0.79496,0.90461,1.398,1.6105,1.2884,1.7201,2.3232,2.0011,0.5688,0.17133,0.34265,0.30154,0.15077,0.17818,0.17133
1.3432,1.0896,1.4529,1.213,0.78125,1.3432,0.81552,1.2198,1.0828,1.727,1.1787,1.6105,2.3575,1.8298,0.45916,0.20559,0.28098,0.34951,0.18503,0.26727,0.20559
1.5145,1.3775,1.2198,1.4254,0.89775,1.0485,1.0211,1.1582,1.4186,1.3089,1.3089,1.7338,2.7892,2.0559,0.61678,0.233,0.31524,0.52083,0.30154,0.23986,0.13021
1.4117,0.9937,1.0485,1.2473,0.98684,1.165,1.0896,1.213,1.5419,1.5762,1.5214,1.6996,2.145,1.8503,0.63048,0.3358,0.29468,0.26727,0.23986,0.233,0.25356
1.4254,1.0211,1.3569,1.1102,1.0005,1.0622,1.0965,0.83607,1.4803,1.7475,1.6927,1.6584,2.378,1.6379,0.35636,0.32895,0.21245,0.37007,0.21245,0.16447,0.21245
1.2473,1.446,1.0485,0.69901,0.86349,1.0691,1.1102,1.0622,1.5968,1.2884,1.3501,1.5831,2.6933,1.7818,0.65104,0.34951,0.21245,0.20559,0.32895,0.37692,0.29468
1.261,1.0554,1.0417,1.0485,0.92516,0.92516,1.0348,0.97999,1.7612,1.3021,1.5419,1.6721,2.7549,1.8161,0.54825,0.30839,0.18503,0.19189,0.3358,0.26042,0.29468
1.1719,1.1171,1.3021,1.2747,0.89775,0.7744,1.1102,1.0485,1.6173,1.4186,1.6927,1.8161,2.7275,1.3501,0.51398,0.41118,0.27412,0.25356,0.34951,0.17133,0.2193
1.2541,0.8909,1.3569,1.0485,0.71272,1.261,1.1171,1.1719,1.4391,1.5214,1.6242,1.9052,3.0359,1.4734,0.4386,0.41118,0.13706,0.27412,0.15077,0.12336,0.24671
1.3363,1.3158,1.4186,1.213,0.94572,0.87719,1.2541,1.1308,1.213,1.4049,2.1998,2.3232,3.1661,1.1239,0.48657,0.31524,0.13021,0.19189,0.25356,0.18503,0.2193
1.2952,1.5008,1.1513,0.85663,0.73328,0.86349,0.95258,1.3912,1.6721,1.5145,2.241,1.7133,3.0428,1.1033,0.40433,0.37692,0.26727,0.17818,0.14391,0.41804,0.19189
1.1376,1.2267,1.1924,0.98684,0.70587,1.2061,1.0485,1.0622,1.4871,1.4117,1.8298,1.912,3.2346,1.2952,0.47971,0.38377,0.26727,0.28783,0.17818,0.16447,0.24671
1.165,0.92516,1.1787,1.0005,0.94572,0.93887,1.1993,1.3638,1.2198,1.7749,1.8024,1.8914,3.077,0.9937,0.31524,0.27412,0.19874,0.233,0.34951,0.233,0.32209
0.80866,1.0828,1.3775,0.88405,0.82922,1.2267,0.82237,1.4323,1.6105,1.8092,1.679,1.7133,3.7555,0.80866,0.37692,0.15077,0.16447,0.22615,0.16447,0.23986,0.20559
1.028,1.1924,1.0828,0.97314,0.69216,0.68531,1.0828,1.5488,1.3432,1.6379,1.7887,1.7681,3.1661,1.0211,0.39063,0.17818,0.20559,0.24671,0.31524,0.12336,0.10965
1.0417,0.97999,1.398,0.89775,0.58251,0.83607,1.0554,1.2884,1.3843,1.7407,1.7818,2.1039,3.406,1.1993,0.45916,0.37007,0.30154,0.25356,0.1165,0.13706,0.20559
1.2952,0.76754,1.1993,1.0143,0.5688,0.85663,1.1171,1.5008,1.7887,1.8298,1.7064,2.1861,3.4539,1.2815,0.4386,0.40433,0.19189,0.17818,0.20559,0.13021,0.15762
