1.7612,2.9126,2.5425,2.1313,1.2473,1.261,1.3912,2.2615,1.7475,0.94572,0.83607,1.1787,2.0148,1.3501,1.3089,1.0896,0.62363,0.71957,0.67845,0.58936,0.7881
2.3917,2.8029,2.6864,2.097,1.2198,0.97999,1.1102,1.9942,1.5899,1.0348,1.1856,1.6653,1.9737,1.5145,1.4186,0.93887,0.68531,0.80181,0.71957,1.0143,0.74698
1.8846,2.8303,2.2067,1.8709,1.2952,1.0554,1.213,1.8914,1.8024,0.95943,1.1719,1.2747,1.6447,1.3432,1.1582,0.82237,0.88405,0.71957,0.66475,0.94572,0.83607
1.7338,3.0839,2.7755,2.0765,1.1924,1.0417,1.1924,2.1382,1.213,1.0759,1.0485,1.7544,1.7955,1.4529,1.2747,0.95943,0.95258,0.91831,1.1376,0.85663,0.68531
1.7749,2.6933,2.4123,2.3917,1.3363,0.85663,1.4254,2.1107,1.5077,0.67845,0.98684,1.3501,2.097,1.3363,1.1239,0.91146,0.93887,0.97314,0.95943,1.0965,0.65789
1.8435,3.0839,2.4328,2.3438,1.6721,0.80866,1.2815,2.4123,1.4666,0.91146,1.2747,1.3775,1.4803,1.1033,1.3158,0.90461,0.7744,0.8909,0.79496,0.86349,0.69901
1.7818,3.4882,2.1382,1.727,1.7544,1.1787,1.4666,1.96,1.4391,1.2336,1.1033,1.3432,1.9531,1.2473,1.3569,0.90461,0.92516,0.80181,0.84293,0.89775,0.82922
1.679,3.5019,2.6727,2.2067,1.6653,1.2061,1.631,2.0422,1.0622,1.5488,0.80866,1.1582,1.9326,1.261,1.679,0.97999,0.69901,0.86349,0.80181,0.89775,0.73328
1.9189,2.9674,2.8372,2.3643,1.727,1.1308,1.6927,1.9257,1.2061,1.1924,0.85663,1.4049,1.7681,1.3912,1.2267,0.84978,0.69901,0.87719,0.73328,1.1102,0.65789
1.4803,3.2689,3.2004,2.1313,1.4666,1.2336,1.6996,2.0079,1.6653,1.1239,0.74698,1.5077,1.8161,1.4254,1.213,0.78125,0.69901,0.69901,0.84293,0.60307,0.63048
