0.50027,0.41804,0.82922,0.87719,1.3021,1.446,1.0965,1.4734,1.6173,1.4186,1.6173,1.261,1.3089,1.7133,1.1924,1.5899,1.9737,1.7749,1.5214,1.631,1.3295
0.58251,0.59622,0.54139,0.95258,1.5556,1.5488,1.1924,1.5968,2.4054,1.6105,1.446,1.0485,1.3158,1.7681,1.1033,1.4186,1.6721,1.6584,1.5831,1.3021,1.213
0.62363,0.63734,0.41804,0.80866,1.5968,1.3843,1.4597,1.5488,2.1176,1.631,1.6105,1.0348,1.2884,1.631,1.0005,1.2267,1.5762,1.446,1.2061,1.9531,1.213
0.53454,0.53454,0.60307,0.78125,1.3843,1.7612,1.3569,2.1382,2.0765,1.727,1.5762,1.1308,1.4049,1.5282,1.3021,1.4254,1.4117,1.8914,1.7475,1.6379,1.5077
0.47286,0.59622,0.74698,0.86349,1.2815,1.5282,1.7064,2.1245,2.1107,1.5077,1.7749,0.87719,1.9326,1.6584,1.1787,1.3432,1.6173,1.4117,1.7064,1.398,1.631
0.5551,0.50713,0.65789,0.69901,1.1582,1.3158,1.5145,1.6105,1.6242,1.1719,1.5488,0.9937,1.4117,1.5694,1.213,1.5077,1.6242,1.4597,1.9326,1.2336,1.5625
0.43174,0.49342,0.7881,0.64419,1.2404,1.9668,1.4323,2.0011,1.6173,1.679,1.2473,0.9937,1.398,1.6996,1.0896,1.2815,1.679,1.8298,1.5282,1.3363,1.4391
0.71272,0.57566,0.64419,0.53454,1.3638,1.6173,1.261,1.7133,2.0148,1.727,1.2815,1.5899,1.4254,1.3089,1.0622,1.3089,1.4803,2.0491,1.3295,1.4666,1.3706
0.50027,0.5551,0.63734,0.58936,1.1924,1.6927,1.3706,1.6036,1.9394,1.2884,1.5831,1.2747,1.3158,1.6447,1.1856,1.0554,1.2541,1.5694,1.6242,1.4049,1.0348
0.43174,0.26042,0.50027,0.7881,1.2815,2.0148,1.6379,1.8024,1.7955,1.3706,1.446,1.2815,1.2061,1.7887,0.95258,1.1719,1.2404,1.5077,1.2815,1.4049,1.3706
0.51398,0.60307,0.50713,0.76069,0.97314,1.6996,1.9668,1.8846,1.7681,1.5214,1.2884,1.1445,1.1719,1.4049,1.1376,1.2267,1.2884,1.3912,1.2473,1.3363,1.0348
